date,temperature_c,rainfall_mm
2014-10-26,26.22,7.84
2014-10-27,26.29,4.51
2014-10-28,26.03,8.86
2014-10-29,25.59,9.74
2014-10-30,23.82,21.9
2014-10-31,24.77,10.36
2014-11-01,24.92,6.57
2014-11-02,24.09,19.98
2014-11-03,24.47,19.61
2014-11-04,23.57,6.11
2014-11-05,24.74,2.02
2014-11-06,25.24,0.45
2014-11-07,24.46,0.0
2014-11-08,25.06,0.0
2014-11-09,25.47,0.0
2014-11-10,25.88,2.42
2014-11-11,25.49,6.88
2014-11-12,25.86,5.49
2014-11-13,25.9,11.07
2014-11-14,25.66,7.06
2014-11-15,25.37,2.3
2014-11-16,25.36,11.28
2014-11-17,25.38,10.68
2014-11-18,25.03,18.06
2014-11-19,25.31,9.01
2014-11-20,24.96,27.37
2014-11-21,24.96,22.62
2014-11-22,24.57,14.98
2014-11-23,24.54,13.73
2014-11-24,24.82,9.72
2014-11-25,23.99,15.19
2014-11-26,24.64,24.74
2014-11-27,24.85,32.21
2014-11-28,24.42,23.46
2014-11-29,23.91,7.73
2014-11-30,23.66,7.85
2014-12-01,24.92,11.65
2014-12-02,25.34,21.34
2014-12-03,24.48,4.71
2014-12-04,24.05,0.39
2014-12-05,24.15,2.48
2014-12-06,24.77,11.5
2014-12-07,24.64,4.13
2014-12-08,24.42,8.19
2014-12-09,24.72,10.42
2014-12-10,24.99,10.16
2014-12-11,24.9,2.42
2014-12-12,24.66,4.66
2014-12-13,24.48,4.77
2014-12-14,24.78,0.79
2014-12-15,25.33,0.94
2014-12-16,25.61,13.61
2014-12-17,24.95,36.15
2014-12-18,24.96,8.47
2014-12-19,24.96,68.73
2014-12-20,23.96,68.55
2014-12-21,24.34,48.67
2014-12-22,24.34,47.62
2014-12-23,24.55,30.64
2014-12-24,24.92,52.65
2014-12-25,24.41,52.56
2014-12-26,23.56,46.47
2014-12-27,23.08,24.61
2014-12-28,24.02,28.98
2014-12-29,24.45,9.35
2014-12-30,24.61,1.59
2014-12-31,25.36,4.67
2015-01-01,25.12,2.8
2015-01-02,25.0,1.15
2015-01-03,25.01,0.64
2015-01-04,24.63,1.01
2015-01-05,24.54,0.31
2015-01-06,24.23,1.3
2015-01-07,23.35,0.05
2015-01-08,23.29,0.0
2015-01-09,23.06,0.0
2015-01-10,22.57,0.0
2015-01-11,22.35,0.0
2015-01-12,22.33,0.0
2015-01-13,22.58,0.01
2015-01-14,23.18,0.06
2015-01-15,23.19,0.03
2015-01-16,23.89,0.02
2015-01-17,23.89,0.04
2015-01-18,23.75,0.05
2015-01-19,23.0,0.01
2015-01-20,23.17,0.02
2015-01-21,23.27,0.02
2015-01-22,23.49,0.02
2015-01-23,23.79,0.23
2015-01-24,24.31,0.36
2015-01-25,23.9,1.02
2015-01-26,23.85,0.31
2015-01-27,23.69,0.15
2015-01-28,24.43,0.72
2015-01-29,24.49,1.62
2015-01-30,24.24,0.32
2015-01-31,23.65,0.4
2015-02-01,24.3,0.5
2015-02-02,24.29,1.4
2015-02-03,24.13,22.41
2015-02-04,24.52,10.91
2015-02-05,24.18,12.14
2015-02-06,24.34,5.79
2015-02-07,24.23,0.4
2015-02-08,24.18,1.66
2015-02-09,24.59,15.05
2015-02-10,24.93,12.76
2015-02-11,24.5,4.77
2015-02-12,24.86,1.97
2015-02-13,25.1,3.01
2015-02-14,24.52,0.18
2015-02-15,22.77,0.0
2015-02-16,22.75,0.01
2015-02-17,22.81,0.01
2015-02-18,22.7,0.0
2015-02-19,23.31,0.0
2015-02-20,23.51,0.08
2015-02-21,23.98,0.25
2015-02-22,24.27,0.97
2015-02-23,24.82,3.53
2015-02-24,25.13,7.24
2015-02-25,24.68,5.81
2015-02-26,25.94,6.32
2015-02-27,25.93,14.16
2015-02-28,25.65,0.56
2015-03-01,25.71,6.26
2015-03-02,25.53,7.61
2015-03-03,25.21,0.1
2015-03-04,26.04,7.12
2015-03-05,26.0,0.42
2015-03-06,25.95,0.12
2015-03-07,25.0,0.01
2015-03-08,24.78,0.01
2015-03-09,25.18,0.11
2015-03-10,24.56,0.01
2015-03-11,24.79,0.01
2015-03-12,25.93,3.96
2015-03-13,25.74,4.79
2015-03-14,25.81,3.43
2015-03-15,25.93,3.66
2015-03-16,26.07,2.06
2015-03-17,25.5,0.08
2015-03-18,24.78,0.04
2015-03-19,24.67,0.0
2015-03-20,24.73,0.0
2015-03-21,25.15,0.08
2015-03-22,25.59,0.08
2015-03-23,25.6,0.12
2015-03-24,25.45,0.0
2015-03-25,25.53,0.0
2015-03-26,26.4,2.87
2015-03-27,26.8,9.8
2015-03-28,26.85,3.96
2015-03-29,27.08,2.35
2015-03-30,27.27,3.7
2015-03-31,26.43,10.52
2015-04-01,26.66,13.09
2015-04-02,27.37,16.57
2015-04-03,26.53,10.74
2015-04-04,27.61,0.91
2015-04-05,27.43,0.77
2015-04-06,27.05,2.08
2015-04-07,27.24,11.28
2015-04-08,26.04,13.69
2015-04-09,26.4,1.57
2015-04-10,27.08,5.2
2015-04-11,27.04,7.29
2015-04-12,27.15,8.12
2015-04-13,26.23,14.39
2015-04-14,26.75,7.56
2015-04-15,26.7,8.63
2015-04-16,26.53,11.35
2015-04-17,26.81,1.72
2015-04-18,26.83,4.15
2015-04-19,27.75,0.39
2015-04-20,25.84,15.02
2015-04-21,26.24,12.78
2015-04-22,27.11,2.69
2015-04-23,26.66,1.61
2015-04-24,27.33,4.67
2015-04-25,26.96,6.25
2015-04-26,26.72,12.51
2015-04-27,26.96,15.5
2015-04-28,26.94,4.59
2015-04-29,27.17,6.06
2015-04-30,25.65,4.32
2015-05-01,27.05,2.45
2015-05-02,26.9,1.91
2015-05-03,27.07,2.62
2015-05-04,27.18,7.79
2015-05-05,26.82,1.84
2015-05-06,26.9,4.67
2015-05-07,26.79,10.02
2015-05-08,27.02,2.26
2015-05-09,26.44,5.87
2015-05-10,26.7,23.58
2015-05-11,25.89,28.53
2015-05-12,25.4,36.42
2015-05-13,26.18,8.64
2015-05-14,26.63,7.12
2015-05-15,26.98,2.34
2015-05-16,27.16,7.61
2015-05-17,26.95,15.26
2015-05-18,26.79,12.16
2015-05-19,26.73,4.58
2015-05-20,26.5,1.03
2015-05-21,27.09,0.08
2015-05-22,27.01,0.01
2015-05-23,26.58,0.01
2015-05-24,27.0,0.05
2015-05-25,26.73,0.02
2015-05-26,26.71,0.01
2015-05-27,27.01,0.0
2015-05-28,26.95,0.0
2015-05-29,27.04,0.01
2015-05-30,26.64,0.06
2015-05-31,26.92,0.3
2015-06-01,26.12,0.86
2015-06-02,26.25,0.61
2015-06-03,26.82,1.84
2015-06-04,26.43,3.49
2015-06-05,25.58,6.25
2015-06-06,26.48,1.04
2015-06-07,27.04,0.46
2015-06-08,26.63,0.25
2015-06-09,26.48,0.54
2015-06-10,26.88,0.07
2015-06-11,26.91,1.16
2015-06-12,26.12,1.55
2015-06-13,26.88,0.08
2015-06-14,26.75,0.25
2015-06-15,26.67,0.59
2015-06-16,26.66,0.34
2015-06-17,26.64,0.32
2015-06-18,26.49,1.58
2015-06-19,26.85,0.53
2015-06-20,27.01,0.28
2015-06-21,26.74,0.26
2015-06-22,27.0,0.17
2015-06-23,27.07,0.76
2015-06-24,26.86,0.53
2015-06-25,27.16,0.84
2015-06-26,26.67,1.44
2015-06-27,26.64,0.97
2015-06-28,26.59,1.37
2015-06-29,26.69,1.43
2015-06-30,26.97,0.46
2015-07-01,27.11,1.3
2015-07-02,27.23,0.27
2015-07-03,27.19,0.16
2015-07-04,27.32,0.57
2015-07-05,27.44,0.59
2015-07-06,27.33,0.02
2015-07-07,27.28,0.0
2015-07-08,27.52,0.01
2015-07-09,27.6,0.01
2015-07-10,27.32,0.8
2015-07-11,26.79,0.77
2015-07-12,27.46,0.06
2015-07-13,27.26,0.01
2015-07-14,27.76,0.09
2015-07-15,27.06,0.16
2015-07-16,27.58,0.15
2015-07-17,27.1,0.45
2015-07-18,27.16,0.38
2015-07-19,27.65,0.05
2015-07-20,27.09,0.26
2015-07-21,27.56,0.22
2015-07-22,26.56,0.69
2015-07-23,26.5,0.06
2015-07-24,27.41,0.01
2015-07-25,27.1,0.13
2015-07-26,26.78,0.61
2015-07-27,27.37,0.15
2015-07-28,26.92,0.11
2015-07-29,27.13,0.8
2015-07-30,27.22,0.27
2015-07-31,27.29,0.05
2015-08-01,27.51,0.02
2015-08-02,27.94,0.48
2015-08-03,27.29,0.58
2015-08-04,27.67,0.57
2015-08-05,27.44,0.59
2015-08-06,27.64,0.18
2015-08-07,28.23,0.02
2015-08-08,28.66,0.01
2015-08-09,27.54,0.38
2015-08-10,27.55,0.37
2015-08-11,27.35,0.27
2015-08-12,28.07,0.18
2015-08-13,27.99,0.02
2015-08-14,28.9,1.04
2015-08-15,28.28,9.66
2015-08-16,26.63,40.81
2015-08-17,27.4,10.0
2015-08-18,27.34,11.3
2015-08-19,27.22,0.32
2015-08-20,27.19,0.08
2015-08-21,27.03,0.18
2015-08-22,27.08,0.14
2015-08-23,26.88,0.26
2015-08-24,27.07,0.85
2015-08-25,27.01,0.87
2015-08-26,27.75,0.2
2015-08-27,27.24,0.23
2015-08-28,27.81,0.65
2015-08-29,27.63,1.83
2015-08-30,27.76,0.28
2015-08-31,28.63,0.16
2015-09-01,28.56,0.18
2015-09-02,28.8,1.51
2015-09-03,27.26,33.77
2015-09-04,26.67,15.78
2015-09-05,26.79,10.81
2015-09-06,26.23,7.37
2015-09-07,25.14,3.1
2015-09-08,26.08,0.18
2015-09-09,26.62,0.66
2015-09-10,26.49,4.87
2015-09-11,25.38,4.47
2015-09-12,26.3,2.47
2015-09-13,26.81,0.31
2015-09-14,26.89,0.74
2015-09-15,27.06,1.55
2015-09-16,27.45,2.01
2015-09-17,27.56,1.27
2015-09-18,27.1,0.44
2015-09-19,25.94,0.54
2015-09-20,26.32,0.33
2015-09-21,27.27,0.18
2015-09-22,27.66,0.1
2015-09-23,27.06,1.61
2015-09-24,26.61,6.19
2015-09-25,26.42,4.99
2015-09-26,26.73,6.06
2015-09-27,26.14,3.9
2015-09-28,26.11,5.69
2015-09-29,25.43,44.34
2015-09-30,25.43,5.43
2015-10-01,26.37,2.38
2015-10-02,26.61,1.64
2015-10-03,26.36,1.06
2015-10-04,26.5,2.86
2015-10-05,26.01,3.57
2015-10-06,26.35,1.08
2015-10-07,26.7,1.1
2015-10-08,26.61,0.84
2015-10-09,26.08,1.45
2015-10-10,26.93,2.51
2015-10-11,27.15,1.91
2015-10-12,26.34,1.56
2015-10-13,27.16,8.29
2015-10-14,25.7,37.73
2015-10-15,26.34,13.85
2015-10-16,26.01,7.91
2015-10-17,26.43,8.65
2015-10-18,26.8,18.41
2015-10-19,26.66,14.33
2015-10-20,26.67,18.94
2015-10-21,26.4,4.47
2015-10-22,26.24,3.88
2015-10-23,25.38,42.43
2015-10-24,26.0,6.4
2015-10-25,25.98,17.77
2015-10-26,23.34,15.25
2015-10-27,24.34,50.55
2015-10-28,25.01,16.25
2015-10-29,24.85,10.68
2015-10-30,24.39,20.54
2015-10-31,25.88,10.14
2015-11-01,25.89,27.95
2015-11-02,25.53,60.97
2015-11-03,25.1,15.62
2015-11-04,25.34,4.47
2015-11-05,25.68,9.83
2015-11-06,25.16,15.78
2015-11-07,24.87,10.1
2015-11-08,24.61,11.81
2015-11-09,24.94,3.43
2015-11-10,25.63,1.29
2015-11-11,24.88,0.6
2015-11-12,25.58,12.76
2015-11-13,24.82,25.02
2015-11-14,24.16,87.11
2015-11-15,24.72,55.59
2015-11-16,25.16,5.6
2015-11-17,25.59,3.89
2015-11-18,26.27,2.96
2015-11-19,26.56,19.88
2015-11-20,25.45,9.01
2015-11-21,24.85,6.45
2015-11-22,25.35,10.4
2015-11-23,25.6,5.26
2015-11-24,25.58,4.23
2015-11-25,25.25,4.11
2015-11-26,24.83,1.81
2015-11-27,24.51,1.9
2015-11-28,24.66,3.26
2015-11-29,24.8,19.08
2015-11-30,25.89,16.46
2015-12-01,25.22,15.6
2015-12-02,25.39,9.66
2015-12-03,24.93,6.69
2015-12-04,25.5,29.29
2015-12-05,25.24,5.82
2015-12-06,25.31,2.85
2015-12-07,25.3,11.09
2015-12-08,25.13,21.2
2015-12-09,25.76,7.76
2015-12-10,25.54,11.25
2015-12-11,25.43,5.78
2015-12-12,25.18,6.98
2015-12-13,25.73,6.41
2015-12-14,25.96,37.61
2015-12-15,25.72,7.88
2015-12-16,24.48,0.22
2015-12-17,24.66,7.8
2015-12-18,25.3,15.23
2015-12-19,25.32,7.84
2015-12-20,24.96,1.41
2015-12-21,24.65,2.14
2015-12-22,23.81,0.03
2015-12-23,24.03,0.04
2015-12-24,23.69,0.02
2015-12-25,23.84,0.62
2015-12-26,24.72,3.22
2015-12-27,25.39,15.87
2015-12-28,25.88,11.73
2015-12-29,25.85,28.41
2015-12-30,24.99,8.6
2015-12-31,24.72,3.42
2016-01-01,24.94,5.84
2016-01-02,24.95,11.24
2016-01-03,24.41,2.93
2016-01-04,24.96,2.06
2016-01-05,25.45,10.71
2016-01-06,25.25,16.03
2016-01-07,24.41,4.81
2016-01-08,24.18,0.61
2016-01-09,24.42,0.52
2016-01-10,24.37,0.84
2016-01-11,24.14,0.08
2016-01-12,23.68,0.0
2016-01-13,23.53,0.0
2016-01-14,22.92,0.0
2016-01-15,23.37,0.0
2016-01-16,23.66,0.0
2016-01-17,22.66,0.0
2016-01-18,23.27,0.0
2016-01-19,23.76,0.0
2016-01-20,24.25,0.0
2016-01-21,24.53,0.04
2016-01-22,24.79,0.34
2016-01-23,25.15,4.67
2016-01-24,25.58,6.05
2016-01-25,25.45,2.2
2016-01-26,25.04,0.08
2016-01-27,23.72,0.01
2016-01-28,22.93,0.0
2016-01-29,22.68,0.0
2016-01-30,23.34,0.0
2016-01-31,23.83,0.01
2016-02-01,23.52,0.03
2016-02-02,23.25,0.01
2016-02-03,23.01,0.0
2016-02-04,23.3,0.0
2016-02-05,24.17,0.02
2016-02-06,24.96,0.01
2016-02-07,25.44,0.01
2016-02-08,25.71,0.03
2016-02-09,25.93,0.29
2016-02-10,25.49,0.11
2016-02-11,24.6,0.02
2016-02-12,23.35,0.0
2016-02-13,23.75,0.0
2016-02-14,24.34,0.01
2016-02-15,25.17,9.45
2016-02-16,25.36,0.64
2016-02-17,25.19,11.93
2016-02-18,26.16,4.25
2016-02-19,26.13,1.18
2016-02-20,25.87,5.51
2016-02-21,25.62,0.39
2016-02-22,24.95,0.02
2016-02-23,24.13,0.0
2016-02-24,25.47,0.17
2016-02-25,26.46,1.17
2016-02-26,26.08,0.68
2016-02-27,26.01,1.64
2016-02-28,26.46,0.59
2016-02-29,25.7,0.57
2016-03-01,26.33,0.21
2016-03-02,25.96,0.02
2016-03-03,26.29,0.01
2016-03-04,26.15,0.07
2016-03-05,26.49,0.01
2016-03-06,26.43,0.01
2016-03-07,26.8,0.57
2016-03-08,26.73,2.0
2016-03-09,26.3,7.55
2016-03-10,27.18,2.35
2016-03-11,27.66,0.07
2016-03-12,27.28,0.02
2016-03-13,26.8,0.4
2016-03-14,27.72,0.02
2016-03-15,27.93,0.77
2016-03-16,28.72,0.43
2016-03-17,28.47,0.01
2016-03-18,26.83,0.0
2016-03-19,26.87,0.0
2016-03-20,27.54,0.0
2016-03-21,28.55,0.0
2016-03-22,29.88,0.0
2016-03-23,29.63,0.0
2016-03-24,28.29,0.0
2016-03-25,27.76,0.0
2016-03-26,28.45,0.0
2016-03-27,28.92,1.55
2016-03-28,28.55,8.18
2016-03-29,27.99,15.2
2016-03-30,28.26,6.52
2016-03-31,27.88,4.21
2016-04-01,29.02,2.44
2016-04-02,28.96,1.04
2016-04-03,29.67,0.15
2016-04-04,29.63,0.63
2016-04-05,29.7,4.03
2016-04-06,29.03,2.46
2016-04-07,29.08,9.77
2016-04-08,30.02,1.14
2016-04-09,30.04,5.63
2016-04-10,28.99,15.44
2016-04-11,29.47,0.76
2016-04-12,29.21,1.03
2016-04-13,29.86,0.07
2016-04-14,30.33,0.35
2016-04-15,30.04,2.48
2016-04-16,30.27,2.26
2016-04-17,30.15,1.56
2016-04-18,29.08,0.81
2016-04-19,28.89,5.92
2016-04-20,28.81,7.73
2016-04-21,28.82,5.85
2016-04-22,29.45,3.08
2016-04-23,28.96,0.04
2016-04-24,29.48,0.09
2016-04-25,30.4,0.2
2016-04-26,29.74,0.99
2016-04-27,28.79,2.18
2016-04-28,30.0,1.31
2016-04-29,30.54,0.58
2016-04-30,29.69,4.0
2016-05-01,29.8,6.09
2016-05-02,29.05,8.25
2016-05-03,29.49,4.07
2016-05-04,29.98,3.08
2016-05-05,30.17,3.01
2016-05-06,29.53,4.05
2016-05-07,28.61,7.53
2016-05-08,29.83,3.18
2016-05-09,29.61,5.51
2016-05-10,28.55,6.26
2016-05-11,28.24,11.54
2016-05-12,27.91,5.29
2016-05-13,29.08,12.02
2016-05-14,27.47,37.03
2016-05-15,25.19,124.79
2016-05-16,25.82,106.29
2016-05-17,26.49,30.24
2016-05-18,26.78,6.01
2016-05-19,27.43,3.03
2016-05-20,27.1,3.31
2016-05-21,27.21,0.68
2016-05-22,27.8,0.28
2016-05-23,27.69,0.13
2016-05-24,27.55,0.85
2016-05-25,27.24,0.42
2016-05-26,27.2,0.25
2016-05-27,27.03,2.31
2016-05-28,26.41,4.22
2016-05-29,26.69,0.73
2016-05-30,26.92,3.07
2016-05-31,26.91,2.09
2016-06-01,26.86,1.5
2016-06-02,26.79,0.31
2016-06-03,26.58,0.18
2016-06-04,27.08,0.69
2016-06-05,27.14,2.64
2016-06-06,26.92,2.12
2016-06-07,26.77,5.27
2016-06-08,26.63,6.21
2016-06-09,26.96,3.14
2016-06-10,26.66,2.27
2016-06-11,26.38,0.63
2016-06-12,26.74,1.98
2016-06-13,26.71,2.4
2016-06-14,26.41,0.13
2016-06-15,26.95,0.1
2016-06-16,26.65,0.27
2016-06-17,26.38,1.48
2016-06-18,25.88,0.57
2016-06-19,26.39,0.33
2016-06-20,26.22,1.04
2016-06-21,26.32,0.84
2016-06-22,26.02,0.17
2016-06-23,26.22,0.07
2016-06-24,25.96,0.03
2016-06-25,26.69,0.01
2016-06-26,26.49,0.0
2016-06-27,26.68,0.02
2016-06-28,26.34,0.08
2016-06-29,26.14,0.99
2016-06-30,26.49,0.17
2016-07-01,27.33,0.0
2016-07-02,27.2,0.0
2016-07-03,27.73,0.0
2016-07-04,27.34,0.0
2016-07-05,27.39,0.01
2016-07-06,26.99,0.08
2016-07-07,26.94,0.15
2016-07-08,26.99,1.41
2016-07-09,26.8,2.11
2016-07-10,26.06,2.93
2016-07-11,26.65,0.9
2016-07-12,27.0,0.03
2016-07-13,27.09,0.02
2016-07-14,26.67,0.25
2016-07-15,26.38,0.69
2016-07-16,26.61,0.71
2016-07-17,26.37,0.13
2016-07-18,26.05,0.13
2016-07-19,27.15,0.09
2016-07-20,27.53,0.1
2016-07-21,26.6,0.02
2016-07-22,27.24,0.01
2016-07-23,26.37,0.04
2016-07-24,26.27,0.2
2016-07-25,26.36,4.64
2016-07-26,25.47,5.93
2016-07-27,26.04,0.37
2016-07-28,26.9,0.03
2016-07-29,26.69,1.27
2016-07-30,26.09,1.52
2016-07-31,27.23,0.03
2016-08-01,26.58,0.01
2016-08-02,26.65,0.0
2016-08-03,26.76,0.0
2016-08-04,26.62,0.0
2016-08-05,27.74,0.0
2016-08-06,28.37,0.0
2016-08-07,27.74,0.0
2016-08-08,28.68,0.01
2016-08-09,27.7,0.01
2016-08-10,28.07,0.0
2016-08-11,28.02,0.01
2016-08-12,28.12,0.01
2016-08-13,28.03,0.13
2016-08-14,27.84,0.45
2016-08-15,27.84,0.43
2016-08-16,28.03,0.02
2016-08-17,27.95,0.14
2016-08-18,28.39,0.09
2016-08-19,28.69,0.07
2016-08-20,28.5,0.02
2016-08-21,28.48,0.06
2016-08-22,28.09,0.1
2016-08-23,27.67,0.57
2016-08-24,27.1,0.61
2016-08-25,26.68,0.46
2016-08-26,27.34,0.22
2016-08-27,26.34,0.12
2016-08-28,27.65,0.4
2016-08-29,27.91,0.75
2016-08-30,27.75,0.04
2016-08-31,27.59,0.2
2016-09-01,28.01,0.01
2016-09-02,27.18,0.13
2016-09-03,27.69,0.09
2016-09-04,26.96,0.0
2016-09-05,28.15,0.01
2016-09-06,27.4,0.0
2016-09-07,28.02,0.0
2016-09-08,27.94,0.0
2016-09-09,28.2,0.0
2016-09-10,28.33,0.0
2016-09-11,28.58,0.0
2016-09-12,28.31,0.0
2016-09-13,28.72,0.0
2016-09-14,27.68,0.0
2016-09-15,27.91,0.01
2016-09-16,28.78,0.02
2016-09-17,28.8,0.04
2016-09-18,28.36,0.2
2016-09-19,28.44,0.23
2016-09-20,27.92,0.25
2016-09-21,27.64,0.17
2016-09-22,28.25,0.02
2016-09-23,28.34,0.0
2016-09-24,27.84,0.0
2016-09-25,28.82,0.0
2016-09-26,28.94,0.0
2016-09-27,28.93,0.0
2016-09-28,28.54,0.02
2016-09-29,28.58,0.11
2016-09-30,27.9,0.11
2016-10-01,28.35,0.0
2016-10-02,28.45,0.01
2016-10-03,28.84,0.04
2016-10-04,29.02,0.01
2016-10-05,27.79,0.13
2016-10-06,28.92,0.48
2016-10-07,28.19,0.17
2016-10-08,28.19,0.0
2016-10-09,29.18,0.04
2016-10-10,29.28,0.0
2016-10-11,28.73,0.0
2016-10-12,29.13,0.0
2016-10-13,29.5,0.58
2016-10-14,29.58,5.27
2016-10-15,27.76,11.15
2016-10-16,27.61,2.42
2016-10-17,28.42,0.02
2016-10-18,28.54,1.25
2016-10-19,28.18,2.1
2016-10-20,26.54,1.05
2016-10-21,26.84,2.78
2016-10-22,27.23,6.43
2016-10-23,27.51,1.99
2016-10-24,26.84,6.07
2016-10-25,26.28,9.26
2016-10-26,26.87,8.81
2016-10-27,27.55,0.27
2016-10-28,27.86,0.49
2016-10-29,27.81,2.99
2016-10-30,26.89,3.61
2016-10-31,25.96,17.74
2016-11-01,25.82,45.29
2016-11-02,26.04,18.14
2016-11-03,25.57,15.7
2016-11-04,25.48,9.61
2016-11-05,25.6,3.24
2016-11-06,25.46,6.4
2016-11-07,25.99,3.57
2016-11-08,25.34,10.65
2016-11-09,25.06,3.56
2016-11-10,25.43,0.58
2016-11-11,26.07,0.9
2016-11-12,26.09,3.17
2016-11-13,26.24,2.13
2016-11-14,26.22,7.35
2016-11-15,25.68,1.74
2016-11-16,25.7,8.32
2016-11-17,25.3,13.7
2016-11-18,25.31,37.58
2016-11-19,24.73,16.83
2016-11-20,24.73,4.43
2016-11-21,25.19,21.73
2016-11-22,25.32,11.48
2016-11-23,25.58,6.41
2016-11-24,24.99,0.39
2016-11-25,25.18,0.25
2016-11-26,24.81,0.87
2016-11-27,24.69,0.05
2016-11-28,23.22,0.0
2016-11-29,23.0,0.01
2016-11-30,23.55,2.31
2016-12-01,23.22,1.2
2016-12-02,24.31,1.17
2016-12-03,24.99,0.13
2016-12-04,25.21,0.04
2016-12-05,24.93,0.21
2016-12-06,24.59,0.39
2016-12-07,24.88,0.69
2016-12-08,25.45,2.34
2016-12-09,24.99,0.3
2016-12-10,24.39,0.02
2016-12-11,24.36,0.01
2016-12-12,25.37,0.0
2016-12-13,25.0,0.0
2016-12-14,25.82,0.05
2016-12-15,25.33,0.21
2016-12-16,25.25,0.34
2016-12-17,25.36,3.66
2016-12-18,24.97,0.26
2016-12-19,24.54,9.44
2016-12-20,25.83,9.43
2016-12-21,25.45,1.8
2016-12-22,24.46,0.68
2016-12-23,21.92,0.0
2016-12-24,22.07,0.01
2016-12-25,22.97,0.05
2016-12-26,24.2,3.3
2016-12-27,25.09,12.82
2016-12-28,25.2,7.29
2016-12-29,25.39,3.05
2016-12-30,25.13,0.33
2016-12-31,24.88,0.47
2017-01-01,25.02,0.24
2017-01-02,25.14,0.95
2017-01-03,25.11,0.3
2017-01-04,24.14,0.0
2017-01-05,23.33,0.0
2017-01-06,23.72,0.01
2017-01-07,23.22,0.0
2017-01-08,23.24,0.0
2017-01-09,24.03,0.0
2017-01-10,23.9,0.0
2017-01-11,23.77,0.0
2017-01-12,23.95,0.0
2017-01-13,23.92,0.0
2017-01-14,24.21,0.01
2017-01-15,24.7,0.02
2017-01-16,24.64,0.03
2017-01-17,23.98,0.0
2017-01-18,24.43,0.04
2017-01-19,25.44,0.23
2017-01-20,25.5,4.69
2017-01-21,25.51,5.27
2017-01-22,25.5,4.13
2017-01-23,24.77,2.55
2017-01-24,25.06,1.74
2017-01-25,25.91,0.66
2017-01-26,25.65,25.53
2017-01-27,25.16,12.21
2017-01-28,25.21,2.97
2017-01-29,25.59,1.64
2017-01-30,25.82,1.58
2017-01-31,24.86,0.02
2017-02-01,24.48,0.0
2017-02-02,24.41,0.0
2017-02-03,24.15,0.0
2017-02-04,24.01,0.0
2017-02-05,24.44,0.0
2017-02-06,24.95,0.0
2017-02-07,24.77,0.0
2017-02-08,24.42,0.0
2017-02-09,24.54,0.0
2017-02-10,25.15,0.0
2017-02-11,25.35,0.01
2017-02-12,25.51,0.02
2017-02-13,26.31,1.7
2017-02-14,26.5,29.7
2017-02-15,25.88,5.3
2017-02-16,25.85,0.03
2017-02-17,25.88,0.0
2017-02-18,26.22,0.51
2017-02-19,26.31,0.48
2017-02-20,25.44,0.0
2017-02-21,26.17,0.0
2017-02-22,27.27,0.0
2017-02-23,27.0,0.0
2017-02-24,26.93,0.0
2017-02-25,26.8,1.31
2017-02-26,25.36,1.44
2017-02-27,24.99,11.56
2017-02-28,25.85,7.74
2017-03-01,26.07,5.27
2017-03-02,25.03,8.69
2017-03-03,26.12,13.32
2017-03-04,26.15,13.74
2017-03-05,27.22,2.17
2017-03-06,27.88,1.19
2017-03-07,27.05,7.02
2017-03-08,27.45,10.99
2017-03-09,27.09,5.3
2017-03-10,26.55,6.71
2017-03-11,26.25,17.19
2017-03-12,26.77,21.53
2017-03-13,26.43,33.29
2017-03-14,25.46,20.5
2017-03-15,25.99,3.28
2017-03-16,25.93,1.66
2017-03-17,25.45,0.11
2017-03-18,25.34,0.0
2017-03-19,26.47,0.01
2017-03-20,27.31,2.78
2017-03-21,27.05,1.55
2017-03-22,25.88,0.06
2017-03-23,25.56,0.0
2017-03-24,25.18,0.0
2017-03-25,25.48,0.0
2017-03-26,25.3,0.0
2017-03-27,26.18,2.79
2017-03-28,26.41,7.33
2017-03-29,26.87,5.11
2017-03-30,27.04,12.61
2017-03-31,26.98,0.15
2017-04-01,27.46,1.17
2017-04-02,27.82,15.57
2017-04-03,27.78,2.36
2017-04-04,27.7,2.78
2017-04-05,28.27,1.76
2017-04-06,28.26,0.19
2017-04-07,28.19,0.42
2017-04-08,27.64,0.01
2017-04-09,27.96,0.0
2017-04-10,28.89,0.05
2017-04-11,27.98,16.62
2017-04-12,27.49,9.74
2017-04-13,27.52,9.18
2017-04-14,26.82,4.01
2017-04-15,28.2,0.78
2017-04-16,28.53,0.02
2017-04-17,28.98,0.0
2017-04-18,29.14,0.0
2017-04-19,29.17,0.0
2017-04-20,29.13,0.0
2017-04-21,28.84,0.0
2017-04-22,28.85,0.0
2017-04-23,29.63,0.0
2017-04-24,29.02,0.0
2017-04-25,28.16,0.0
2017-04-26,29.09,0.03
2017-04-27,28.87,0.02
2017-04-28,29.85,0.02
2017-04-29,29.75,0.67
2017-04-30,29.91,0.23
2017-05-01,29.8,9.23
2017-05-02,29.19,8.84
2017-05-03,29.11,1.72
2017-05-04,29.62,1.05
2017-05-05,29.85,1.69
2017-05-06,28.38,10.58
2017-05-07,27.96,16.44
2017-05-08,28.0,21.39
2017-05-09,27.93,3.31
2017-05-10,28.62,2.61
2017-05-11,28.4,1.47
2017-05-12,28.57,3.65
2017-05-13,28.23,2.18
2017-05-14,27.9,1.66
